Gateway Name,Gateway SN,Gateway IP Address,Gateway MAC Address,Device Name,Device Local ID,Device Type ID,Device Type Name,Logging Interval,Historical Intervals
Schneider Gateway,53005961,192.168.0.111,00:80:67:82:4B:6B,bcpm,1,150,BCPM-Model A,5,0

,,,Topic ID 1,Topic ID 2,Topic ID 3,Topic ID 4,Topic ID 5,Topic ID 6,Topic ID 7,Topic ID 8,Topic ID 9,Topic ID 10,Topic ID 11,Topic ID 12,Topic ID 13,Topic ID 14,Topic ID 15,Topic ID 16,Topic ID 17,Topic ID 18,Topic ID 19,Topic ID 20,Topic ID 21,Topic ID 22,Topic ID 23,Topic ID 24
,,,1621,1021,1621,1042,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621

Error,UTC Offset (Minutes),Local Time Stamp,Auxillary Real Energy (kWh),Auxillary Voltage L-N Avg,Microwave Real Energy (kWh),Exterior Lights Real Power Total (kW),Range 1 Real Energy (kWh),Bedroom Real Energy (kWh),Range 2 Real Energy (kWh),Flex Room Real Energy (kWh),Water Heater 1 Real Energy (kWh),Great Room Real Energy (kWh),water Heater 2 Real Energy (kWh),Interior Lights Real Energy (kWh),Dryer 1 Real Energy (kWh),Exterior Lights Real Energy (kWh),Dryer 2 Real Energy (kWh),CERV Real Energy (kWh),Bathroom Real Energy (kWh),Washing Machine Real Energy (kWh),Kitchen 1 Real Energy (kWh),Inverter 1 Real Energy (kWh),Kitchen 2 Real Energy (kWh),Fridge Real Energy (kWh),Inverter 2 Real Energy (kWh),Dishwasher Real Energy (kWh)
0,-360,2011-09-28 01:35:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.959,0,.166,4.673,0,1.970
0,-360,2011-09-28 01:40:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.960,0,.166,4.673,0,1.970
0,-360,2011-09-28 01:45:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.961,0,.166,4.673,0,1.970
0,-360,2011-09-28 01:50:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.962,0,.166,4.673,0,1.970
0,-360,2011-09-28 01:55:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.964,0,.166,4.673,0,1.970
0,-360,2011-09-28 02:00:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.965,0,.166,4.673,0,1.970
0,-360,2011-09-28 02:05:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.966,0,.166,4.673,0,1.970
0,-360,2011-09-28 02:10:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.967,0,.166,4.673,0,1.970
0,-360,2011-09-28 02:15:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.968,0,.166,4.673,0,1.970
0,-360,2011-09-28 02:20:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.969,0,.166,4.673,0,1.970
0,-360,2011-09-28 02:25:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.970,0,.166,4.673,0,1.970
0,-360,2011-09-28 02:30:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.971,0,.166,4.673,0,1.970
0,-360,2011-09-28 02:35:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.972,0,.166,4.673,0,1.970
0,-360,2011-09-28 02:40:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.973,0,.166,4.673,0,1.970
0,-360,2011-09-28 02:45:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.974,0,.166,4.673,0,1.970
0,-360,2011-09-28 02:50:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.975,0,.166,4.673,0,1.970
0,-360,2011-09-28 02:55:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.976,0,.166,4.673,0,1.970
0,-360,2011-09-28 03:00:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.977,0,.166,4.673,0,1.970
0,-360,2011-09-28 03:05:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.978,0,.166,4.673,0,1.970
0,-360,2011-09-28 03:10:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.979,0,.166,4.673,0,1.970
0,-360,2011-09-28 03:15:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.980,0,.166,4.673,0,1.970
0,-360,2011-09-28 03:20:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.981,0,.166,4.673,0,1.970
0,-360,2011-09-28 03:25:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.983,0,.166,4.673,0,1.970
0,-360,2011-09-28 03:30:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.984,0,.166,4.673,0,1.970
0,-360,2011-09-28 03:35:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.985,0,.166,4.673,0,1.970
0,-360,2011-09-28 03:40:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.986,0,.166,4.673,0,1.970
0,-360,2011-09-28 03:45:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.987,0,.166,4.673,0,1.970
0,-360,2011-09-28 03:50:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.988,0,.166,4.673,0,1.970
0,-360,2011-09-28 03:55:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.989,0,.166,4.673,0,1.970
0,-360,2011-09-28 04:00:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.990,0,.166,4.673,0,1.970
0,-360,2011-09-28 04:05:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.991,0,.166,4.673,0,1.970
0,-360,2011-09-28 04:10:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.992,0,.166,4.673,0,1.970
0,-360,2011-09-28 04:15:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.993,0,.166,4.673,0,1.970
0,-360,2011-09-28 04:20:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.994,0,.166,4.673,0,1.970
0,-360,2011-09-28 04:25:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.995,0,.166,4.673,0,1.970
0,-360,2011-09-28 04:30:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.996,0,.166,4.673,0,1.970
0,-360,2011-09-28 04:35:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.997,0,.166,4.673,0,1.970
0,-360,2011-09-28 04:40:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.998,0,.166,4.673,0,1.970
0,-360,2011-09-28 04:45:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,4.999,0,.166,4.673,0,1.970
0,-360,2011-09-28 04:50:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.001,0,.166,4.673,0,1.970
0,-360,2011-09-28 04:55:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.002,0,.166,4.673,0,1.970
0,-360,2011-09-28 05:00:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.003,0,.166,4.673,0,1.970
0,-360,2011-09-28 05:05:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.004,0,.166,4.673,0,1.970
0,-360,2011-09-28 05:10:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.005,0,.166,4.673,0,1.970
0,-360,2011-09-28 05:15:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.006,0,.166,4.673,0,1.970
0,-360,2011-09-28 05:20:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.007,0,.166,4.673,0,1.970
0,-360,2011-09-28 05:25:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.008,0,.166,4.673,0,1.970
0,-360,2011-09-28 05:30:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.009,0,.166,4.673,0,1.970
0,-360,2011-09-28 05:35:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.010,0,.166,4.673,0,1.970
0,-360,2011-09-28 05:40:00,62.648,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.011,0,.166,4.673,0,1.970
0,-360,2011-09-28 05:45:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.012,0,.166,4.673,0,1.970
0,-360,2011-09-28 05:50:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.013,0,.166,4.673,0,1.970
0,-360,2011-09-28 05:55:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.014,0,.166,4.673,0,1.970
0,-360,2011-09-28 06:00:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.015,0,.166,4.673,0,1.970
0,-360,2011-09-28 06:05:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.016,0,.166,4.673,0,1.970
0,-360,2011-09-28 06:10:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.018,0,.166,4.673,0,1.970
0,-360,2011-09-28 06:15:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.019,0,.166,4.673,0,1.970
0,-360,2011-09-28 06:20:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.020,0,.166,4.673,0,1.970
0,-360,2011-09-28 06:25:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.021,0,.166,4.673,0,1.970
0,-360,2011-09-28 06:30:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.022,0,.166,4.673,0,1.970
0,-360,2011-09-28 06:35:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.023,0,.166,4.673,0,1.970
0,-360,2011-09-28 06:40:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.024,0,.166,4.673,0,1.970
0,-360,2011-09-28 06:45:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.025,0,.166,4.673,0,1.970
0,-360,2011-09-28 06:50:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.026,0,.166,4.673,0,1.970
0,-360,2011-09-28 06:55:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.027,0,.166,4.673,0,1.970
0,-360,2011-09-28 07:00:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.028,0,.166,4.673,0,1.970
0,-360,2011-09-28 07:05:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.029,0,.166,4.673,0,1.970
0,-360,2011-09-28 07:10:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.030,0,.166,4.673,0,1.970
0,-360,2011-09-28 07:15:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.031,0,.166,4.673,0,1.970
0,-360,2011-09-28 07:20:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.032,0,.166,4.673,0,1.970
0,-360,2011-09-28 07:25:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.033,0,.166,4.673,0,1.970
0,-360,2011-09-28 07:30:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.034,0,.166,4.673,0,1.970
0,-360,2011-09-28 07:35:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.035,0,.166,4.673,0,1.970
0,-360,2011-09-28 07:40:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.037,0,.166,4.673,0,1.970
0,-360,2011-09-28 07:45:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.038,0,.166,4.673,0,1.970
0,-360,2011-09-28 07:50:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.039,0,.166,4.673,0,1.970
0,-360,2011-09-28 07:55:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.040,0,.166,4.673,0,1.970
0,-360,2011-09-28 08:00:00,62.648,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.041,0,.166,4.673,0,1.970
0,-360,2011-09-28 08:05:00,62.650,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.042,0,.166,4.673,0,1.970
0,-360,2011-09-28 08:10:00,62.652,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.043,0,.166,4.673,0,1.970
0,-360,2011-09-28 08:15:00,62.654,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.044,0,.166,4.673,0,1.970
0,-360,2011-09-28 08:20:00,62.658,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.045,0,.166,4.673,0,1.970
0,-360,2011-09-28 08:25:00,62.663,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.046,0,.166,4.673,0,1.970
0,-360,2011-09-28 08:30:00,62.665,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.047,0,.166,4.673,0,1.970
0,-360,2011-09-28 08:35:00,62.665,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.048,0,.166,4.673,0,1.970
0,-360,2011-09-28 08:40:00,62.669,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.049,0,.166,4.673,0,1.970
0,-360,2011-09-28 08:45:00,62.676,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.050,0,.166,4.673,0,1.970
0,-360,2011-09-28 08:50:00,62.686,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.051,0,.166,4.673,0,1.970
0,-360,2011-09-28 08:55:00,62.695,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.052,0,.166,4.673,0,1.970
0,-360,2011-09-28 09:00:00,62.706,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.054,0,.166,4.673,0,1.970
0,-360,2011-09-28 09:05:00,62.718,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.055,0,.166,4.673,0,1.970
0,-360,2011-09-28 09:10:00,62.731,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.056,0,.166,4.673,0,1.970
0,-360,2011-09-28 09:15:00,62.744,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.057,0,.166,4.673,0,1.970
0,-360,2011-09-28 09:20:00,62.761,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.058,0,.166,4.673,0,1.970
0,-360,2011-09-28 09:25:00,62.780,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.059,0,.166,4.673,0,1.970
0,-360,2011-09-28 09:30:00,62.800,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.060,0,.166,4.673,0,1.970
0,-360,2011-09-28 09:35:00,62.821,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.061,0,.166,4.673,0,1.970
0,-360,2011-09-28 09:40:00,62.839,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.062,0,.166,4.673,0,1.970
0,-360,2011-09-28 09:45:00,62.859,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.063,0,.166,4.673,0,1.970
0,-360,2011-09-28 09:50:00,62.886,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.064,0,.166,4.673,0,1.970
0,-360,2011-09-28 09:55:00,62.915,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.065,0,.166,4.673,0,1.970
0,-360,2011-09-28 10:00:00,62.945,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.066,0,.166,4.673,0,1.970
0,-360,2011-09-28 10:05:00,62.970,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.067,0,.166,4.673,0,1.970
0,-360,2011-09-28 10:10:00,63.007,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.068,0,.166,4.673,0,1.970
0,-360,2011-09-28 10:15:00,63.053,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.069,0,.166,4.673,0,1.970
0,-360,2011-09-28 10:20:00,63.104,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.070,0,.166,4.673,0,1.970
0,-360,2011-09-28 10:25:00,63.159,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.071,0,.166,4.673,0,1.970
0,-360,2011-09-28 10:30:00,63.213,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.072,0,.166,4.673,0,1.970
0,-360,2011-09-28 10:35:00,63.262,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.073,0,.166,4.673,0,1.970
0,-360,2011-09-28 10:40:00,63.296,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.075,0,.166,4.673,0,1.970
0,-360,2011-09-28 10:45:00,63.344,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.076,0,.166,4.673,0,1.970
0,-360,2011-09-28 10:50:00,63.423,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.077,0,.166,4.673,0,1.970
0,-360,2011-09-28 10:55:00,63.502,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.078,0,.166,4.673,0,1.970
0,-360,2011-09-28 11:00:00,63.584,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.079,0,.166,4.673,0,1.970
0,-360,2011-09-28 11:05:00,63.727,40.1,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.080,0,.166,4.673,0,1.970
0,-360,2011-09-28 11:10:00,63.831,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.081,0,.166,4.673,0,1.970
0,-360,2011-09-28 11:15:00,63.921,40.1,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.082,0,.166,4.673,0,1.970
0,-360,2011-09-28 11:20:00,64.029,39.9,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.083,0,.166,4.673,0,1.970
0,-360,2011-09-28 11:25:00,64.139,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.084,0,.166,4.673,0,1.970
0,-360,2011-09-28 11:30:00,64.248,39.2,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.085,0,.166,4.673,0,1.970
0,-360,2011-09-28 11:35:00,64.327,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.086,0,.166,4.673,0,1.970
0,-360,2011-09-28 11:40:00,64.399,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.087,0,.166,4.673,0,1.970
0,-360,2011-09-28 11:45:00,64.594,40.0,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.088,0,.166,4.673,0,1.970
0,-360,2011-09-28 11:50:00,64.812,40.2,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.089,0,.166,4.673,0,1.970
0,-360,2011-09-28 11:55:00,64.929,40.1,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.090,0,.166,4.673,0,1.970
0,-360,2011-09-28 12:00:00,65.102,40.1,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.091,0,.166,4.673,0,1.970
0,-360,2011-09-28 12:05:00,65.323,40.2,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.092,0,.166,4.673,0,1.970
0,-360,2011-09-28 12:10:00,65.554,40.1,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.093,0,.166,4.673,0,1.970
0,-360,2011-09-28 12:15:00,65.727,40.1,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.094,0,.166,4.673,0,1.970
0,-360,2011-09-28 12:20:00,65.973,40.1,.371,0,2.032,.524,2.253,12.303,6.141,2.297,6.148,8.276,0,.900,0,36.643,0000.000,10.944,5.095,0,.166,4.673,0,1.970
